rank,Youtuber,subscribers,video views,video count,category,started,year,freq_m
879,MrBeast Brasil,5900000,696469658,77,Entertainment,2021,2.5,2.566666666666667
880,AniBox Trailer Access,5900000,3259825742,3140,Entertainment,2017,6.5,40.256410256410255
881,Noel Robinson,5900000,3863386745,1435,Entertainment,2015,8.5,14.068627450980392
882,A for Adley - Learning & Fun,5890000,8297465287,625,Entertainment,2017,6.5,8.012820512820513
883,History Latinoamérica,5890000,2366731654,17702,Entertainment,2012,11.5,128.2753623188406
884,Cartoon Network Brasil,5870000,1969660066,3089,Entertainment,2010,13.5,19.067901234567902
885,DaiFiveTop,5870000,2136593828,2216,Entertainment,2013,10.5,17.587301587301585
886,Hogi! Pinkfong - Learn & Play,5870000,3221087880,1065,Entertainment,2019,4.5,19.72222222222222
887,LTT Game Nerf Guns,5870000,2738178480,1931,Entertainment,2017,6.5,24.75641025641026
888,TellyChakkar,5860000,195487611,26818,Entertainment,2007,16.5,135.44444444444443
889,Artem Plays Toys,5860000,1559993170,393,Entertainment,2017,6.5,5.038461538461538
890,Matheus Kriwat,5850000,1411732889,377,Entertainment,2020,3.5,8.976190476190476
891,Richard Rasmussen,5850000,697724382,1362,Entertainment,2016,7.5,15.133333333333333
